Unnamed: 0.1,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1366,36.0,9,0,2,0,-296,2,0,0,14,0,113.0,3.0,-1,0.0,3,0
2119,31.0,3,0,2,0,591,0,0,0,21,3,161.0,2.0,-1,0.0,3,0
1807,31.0,9,0,2,0,6290,0,0,0,20,3,303.0,2.0,-1,0.0,3,0
811,45.0,2,2,1,0,88,1,1,0,7,1,10.0,1.0,-1,0.0,3,0
1904,28.0,10,1,2,0,0,0,0,0,28,8,294.0,2.0,105,7.0,1,1
3293,59.0,9,2,3,0,133,2,0,0,9,1,206.0,1.0,-1,0.0,3,0
568,59.0,3,0,0,0,0,0,0,0,30,2,3025.0,2.0,-1,0.0,3,0
3761,41.0,8,1,1,0,400,1,0,2,4,4,10.0,6.0,-1,0.0,3,0
3150,53.0,4,0,1,0,9146,0,0,0,13,5,136.0,4.0,-1,0.0,3,0
3608,44.0,9,0,2,0,13893,0,0,2,11,4,29.0,2.0,-1,0.0,3,0
889,36.0,7,0,2,0,9269,2,1,2,19,3,107.0,2.0,-1,0.0,3,0
4419,26.0,4,1,2,0,75,2,1,2,19,0,351.0,1.0,-1,0.0,3,0
2683,33.0,6,0,0,0,212,2,0,0,11,1,260.0,2.0,-1,0.0,3,0
3550,42.0,6,1,0,0,5774,2,0,2,15,0,54.0,2.0,-1,0.0,3,0
490,52.0,0,0,3,0,826,2,0,2,15,0,468.0,2.0,-1,0.0,3,0
807,48.0,0,0,1,0,-202,1,1,0,30,1,10.0,4.0,-1,0.0,3,0
2725,39.0,4,0,3,0,687,1,0,0,20,5,10.0,4.0,-1,0.0,3,0
3456,35.0,5,0,1,0,670,0,0,0,9,1,378.0,1.0,-1,0.0,3,0
4404,31.0,7,0,2,0,4945,0,0,2,11,5,10.0,0.0,-1,0.0,3,0
1745,57.0,7,0,0,0,282,0,1,2,7,1,261.0,12.0,-1,0.0,3,0
2024,42.0,5,2,2,0,216,2,0,0,8,0,144.0,3.0,-1,0.0,3,0
3860,40.0,2,0,1,0,51,1,0,0,11,0,10.0,1.0,-1,0.0,3,0
3071,34.0,4,1,1,0,347,2,0,0,6,6,154.0,2.0,197,6.0,0,0
4143,42.0,5,0,2,0,753,0,0,2,17,4,31.0,1.0,-1,0.0,3,0
506,52.0,7,1,0,0,217,0,1,2,15,1,193.0,6.0,-1,0.0,3,0
393,35.0,4,0,1,0,0,0,0,0,27,5,106.0,4.0,-1,0.0,3,0
1522,39.0,1,0,0,0,238,2,1,0,19,3,134.0,1.0,-1,0.0,3,0
3961,34.0,8,1,2,0,18,2,1,0,30,7,359.0,1.0,-1,0.0,3,1
2042,43.0,0,0,1,0,625,2,0,2,30,8,175.0,1.0,-1,0.0,3,0
4205,44.0,2,2,1,0,0,2,1,2,13,0,97.0,1.0,-1,0.0,3,0
1756,32.0,9,0,2,0,-55,2,0,0,26,5,107.0,4.0,-1,0.0,3,0
3724,37.0,6,2,1,0,1040,2,0,0,13,0,199.0,1.0,173,2.0,0,0
2672,39.0,2,0,1,0,-540,0,0,2,6,4,29.0,1.0,-1,0.0,3,0
3951,50.0,4,1,1,0,246,2,0,0,17,3,270.0,1.0,123,2.0,0,0
2594,48.0,7,0,1,0,292,2,1,2,29,1,164.0,6.0,-1,0.0,3,0
2092,51.0,2,0,1,0,0,0,0,0,18,1,439.0,3.0,-1,0.0,3,0
2023,48.0,8,0,1,0,8,1,1,0,7,1,10.0,1.0,-1,0.0,3,0
4073,51.0,9,0,3,0,176,2,0,2,1,4,8.0,1.0,687,2.0,0,0
1991,37.0,1,2,2,0,66,0,0,0,18,3,1164.0,2.0,-1,0.0,3,1
4450,53.0,0,0,0,0,3316,1,0,2,23,0,10.0,6.0,-1,0.0,3,0
433,43.0,0,0,1,0,130,1,0,0,5,0,10.0,1.0,337,3.0,0,0
3727,34.0,4,1,1,0,475,2,0,0,29,1,538.0,8.0,-1,0.0,3,0
1572,37.0,0,0,3,0,2023,2,0,0,10,1,214.0,1.0,-1,0.0,3,0
2622,30.0,8,1,1,0,1009,2,0,0,29,2,253.0,1.0,-1,0.0,3,0
2432,33.0,7,2,2,0,39,0,0,2,19,5,123.0,5.0,-1,0.0,3,0
2555,39.0,7,0,3,0,377,0,0,2,22,0,158.0,1.0,59,0.0,0,0
1322,38.0,0,0,1,0,2008,2,0,0,18,3,354.0,1.0,-1,0.0,3,0
2167,45.0,0,0,0,0,907,0,0,0,18,5,230.0,8.0,-1,0.0,3,0
2964,41.0,0,0,0,0,4,0,0,0,23,1,74.0,5.0,-1,0.0,3,0
3994,54.0,1,0,3,0,1956,0,0,0,19,3,221.0,5.0,-1,0.0,3,0
2227,34.0,9,1,2,0,6766,0,0,0,28,5,210.0,5.0,-1,0.0,3,0
1670,31.0,2,1,1,0,0,2,0,2,28,0,231.0,2.0,-1,0.0,3,0
1780,58.0,9,2,2,0,1533,1,0,2,15,0,10.0,2.0,-1,0.0,3,0
2804,28.0,8,0,1,0,775,0,0,0,29,2,10.0,0.0,-1,0.0,3,0
3754,36.0,9,1,2,0,2944,0,0,0,18,5,882.0,8.0,-1,0.0,3,1
4371,28.0,2,1,1,0,317,2,0,2,16,0,21.0,3.0,-1,0.0,3,0
1867,47.0,4,0,1,0,65,0,0,0,28,5,118.0,8.0,-1,0.0,3,0
3491,39.0,9,0,3,0,2306,0,0,1,6,5,239.0,4.0,-1,0.0,3,1
1261,30.0,0,0,0,0,1,2,1,1,22,1,80.0,2.0,-1,0.0,3,0
3487,39.0,1,0,3,0,98,2,0,1,15,0,59.0,3.0,367,1.0,1,0
643,39.0,9,0,3,0,2763,2,0,2,2,4,526.0,2.0,-1,0.0,3,0
1200,58.0,5,0,1,0,1407,2,0,2,30,0,58.0,1.0,-1,0.0,3,0
1375,39.0,4,0,1,0,9121,0,0,2,5,4,147.0,1.0,-1,0.0,3,0
3401,32.0,3,1,3,0,336,2,0,2,8,0,139.0,1.0,-1,0.0,3,0
2665,27.0,10,1,2,0,3733,2,0,0,22,0,198.0,1.0,98,6.0,2,1
3677,49.0,1,0,1,0,167,2,1,2,6,0,198.0,3.0,-1,0.0,3,0
4066,36.0,2,0,1,0,3064,2,0,1,26,5,240.0,3.0,107,4.0,0,0
3566,35.0,2,0,1,0,181,2,0,0,31,1,5.0,3.0,-1,0.0,3,0
2256,41.0,9,1,1,0,764,0,0,0,12,4,230.0,2.0,-1,0.0,3,0
330,37.0,8,0,1,0,121,0,0,0,22,1,22.0,6.0,-1,0.0,3,0
1042,30.0,8,1,1,0,81,2,0,0,6,5,121.0,6.0,112,3.0,1,0
1588,37.0,9,1,2,0,815,2,0,0,7,0,77.0,1.0,-1,0.0,3,0
1703,40.0,3,2,1,0,507,2,0,0,2,6,134.0,1.0,266,7.0,0,0
3640,34.0,0,0,0,0,428,2,0,0,18,0,59.0,2.0,-1,0.0,3,0
227,33.0,4,0,1,0,359,2,0,0,20,7,210.0,1.0,242,1.0,1,0
2213,24.0,10,1,1,0,822,0,0,0,27,11,184.0,1.0,91,2.0,0,1
2850,43.0,1,0,2,0,1574,2,0,0,19,3,167.0,3.0,-1,0.0,3,0
2388,35.0,8,0,1,0,0,2,0,0,7,0,121.0,2.0,-1,0.0,3,0
3779,36.0,0,0,1,0,1409,0,0,2,17,4,235.0,2.0,-1,0.0,3,0
2653,45.0,0,1,1,0,0,2,0,0,26,7,1472.0,1.0,192,4.0,0,1
4278,35.0,8,1,1,0,1810,2,0,0,25,0,65.0,2.0,-1,0.0,3,0
2673,35.0,5,0,2,0,560,2,0,0,2,7,58.0,1.0,136,1.0,0,0
2473,32.0,4,0,2,0,-1053,2,0,0,21,1,357.0,3.0,-1,0.0,3,0
3605,27.0,9,1,2,0,88,1,0,0,4,0,10.0,1.0,-1,0.0,3,0
755,32.0,8,1,1,0,739,1,0,0,20,3,10.0,3.0,-1,0.0,3,0
518,34.0,9,0,2,0,902,2,0,0,14,0,159.0,1.0,367,2.0,1,0
4180,33.0,2,0,1,0,210,2,1,2,20,0,201.0,1.0,-1,0.0,3,0
32,59.0,9,0,1,0,42,1,0,0,21,3,10.0,1.0,-1,0.0,3,0
2417,62.0,9,0,2,0,0,0,0,0,13,11,78.0,3.0,-1,0.0,3,0
1480,35.0,5,0,2,0,8647,0,0,0,19,3,140.0,2.0,-1,0.0,3,0
2429,26.0,10,1,1,0,203,1,0,0,16,3,10.0,1.0,196,1.0,0,0
2771,58.0,3,0,1,0,610,2,0,1,29,1,246.0,2.0,-1,0.0,3,0
4120,31.0,5,0,2,1,-282,2,0,0,20,3,10.0,0.0,-1,0.0,3,0
1170,58.0,9,0,2,0,2729,1,0,2,18,4,10.0,1.0,-1,0.0,3,0
1010,23.0,7,1,1,0,8494,0,0,2,25,5,158.0,2.0,-1,0.0,3,0
744,33.0,9,0,2,0,4020,2,1,0,15,7,251.0,1.0,-1,0.0,3,0
733,33.0,8,0,1,0,1158,2,0,0,20,7,25.0,2.0,-1,0.0,3,0
2534,31.0,6,0,0,0,25,0,0,0,21,5,169.0,5.0,-1,0.0,3,0
4104,39.0,2,0,3,0,1325,0,0,2,11,4,150.0,2.0,-1,0.0,3,0
3737,72.0,11,0,1,0,4130,0,0,0,12,3,427.0,1.0,-1,0.0,3,0
4431,39.0,0,0,3,0,190,2,1,2,8,0,194.0,1.0,-1,0.0,3,0
4378,59.0,6,2,0,0,195,0,0,2,5,0,366.0,2.0,-1,0.0,3,0
794,29.0,0,1,1,0,908,2,0,2,20,4,1663.0,1.0,-1,0.0,3,1
3867,58.0,9,0,2,0,172,0,0,0,19,5,145.0,7.0,-1,0.0,3,0
1126,77.0,11,0,1,0,610,0,0,0,13,5,766.0,3.0,-1,0.0,3,0
3164,57.0,4,0,1,0,6164,0,0,0,19,3,161.0,2.0,-1,0.0,3,0
2718,48.0,2,0,1,1,-20,1,0,0,20,5,10.0,2.0,-1,0.0,3,0
2793,54.0,2,0,3,0,7864,2,0,2,15,0,145.0,4.0,-1,0.0,3,0
783,59.0,0,0,0,0,179,2,0,2,5,0,55.0,3.0,-1,0.0,3,0
2475,59.0,8,2,1,0,975,1,0,2,15,0,10.0,4.0,-1,0.0,3,0
2080,34.0,2,2,1,0,44,0,0,2,9,4,118.0,1.0,-1,0.0,3,0
964,39.0,9,2,3,0,255,0,0,0,19,3,126.0,1.0,-1,0.0,3,0
1228,33.0,8,0,1,0,4902,2,0,0,20,3,110.0,1.0,-1,0.0,3,0
229,35.0,4,0,2,0,0,2,1,0,23,8,112.0,1.0,62,6.0,1,0
857,36.0,0,0,1,0,-461,0,0,0,11,0,254.0,2.0,353,1.0,0,0
1073,30.0,9,1,2,0,726,2,0,0,16,7,39.0,1.0,342,3.0,0,0
3163,31.0,4,1,1,0,373,0,0,0,22,5,346.0,5.0,-1,0.0,3,0
2651,44.0,9,0,1,0,2984,2,0,2,15,0,770.0,2.0,-1,0.0,3,0
408,44.0,9,0,1,0,438,2,0,1,8,0,37.0,3.0,303,1.0,0,0
170,42.0,4,0,1,0,2980,0,0,2,20,4,101.0,3.0,-1,0.0,3,0
3588,27.0,4,1,1,0,842,0,0,0,30,1,273.0,1.0,91,1.0,1,0
3501,30.0,9,0,2,0,151,0,0,0,19,5,82.0,4.0,-1,0.0,3,0
3235,39.0,0,1,3,0,53,2,0,0,18,3,276.0,1.0,195,1.0,0,0
3666,32.0,2,0,1,0,38,1,0,0,15,0,10.0,1.0,-1,0.0,3,1
3692,36.0,0,2,0,0,117,2,0,2,2,4,123.0,4.0,-1,0.0,3,0
3463,52.0,8,0,1,0,199,0,0,0,28,2,978.0,2.0,189,1.0,1,0
3408,38.0,9,1,2,0,8669,2,0,1,20,7,5.0,3.0,150,6.0,0,0
2339,39.0,0,0,3,0,2059,2,0,0,25,5,177.0,4.0,-1,0.0,3,0
3372,32.0,9,1,2,0,1160,2,1,2,11,4,450.0,2.0,-1,0.0,3,0
1844,54.0,9,0,2,0,8295,0,0,0,5,4,207.0,1.0,-1,0.0,3,1
4398,57.0,11,0,2,0,31,0,0,0,19,5,260.0,2.0,-1,0.0,3,0
3484,39.0,9,0,3,0,-559,2,1,0,7,0,98.0,1.0,167,2.0,0,0
4412,34.0,9,1,3,0,2679,2,0,0,7,0,195.0,1.0,-1,0.0,3,0
4315,37.0,8,0,1,0,749,0,0,0,21,7,219.0,1.0,-1,0.0,3,0
1812,39.0,2,2,3,0,3250,0,0,2,16,4,32.0,3.0,-1,0.0,3,0
2698,34.0,9,0,2,0,697,0,0,0,5,5,166.0,1.0,-1,0.0,3,0
676,58.0,9,1,2,0,2,2,0,1,11,0,168.0,3.0,-1,0.0,3,0
4414,26.0,2,1,1,0,256,2,0,0,4,0,101.0,2.0,-1,0.0,3,0
1146,39.0,9,0,2,0,246,0,0,0,11,5,86.0,2.0,-1,0.0,3,0
2821,46.0,4,2,1,0,-90,0,1,1,17,11,270.0,1.0,-1,0.0,3,1
1038,41.0,9,0,2,0,176,2,1,2,5,0,42.0,1.0,-1,0.0,3,0
3403,43.0,7,0,2,0,348,0,1,2,15,1,88.0,3.0,-1,0.0,3,0
43,32.0,4,0,3,0,396,2,0,0,13,0,205.0,3.0,-1,0.0,3,0
564,35.0,0,0,1,0,-339,2,0,2,8,0,389.0,2.0,-1,0.0,3,0
2331,37.0,4,1,2,0,1661,0,0,0,19,5,199.0,5.0,-1,0.0,3,0
4091,36.0,4,0,1,0,2394,0,0,0,14,5,184.0,2.0,-1,0.0,3,0
3589,38.0,9,0,3,0,3576,1,0,0,25,3,10.0,2.0,183,1.0,2,1
3128,57.0,0,0,0,1,195,0,1,1,30,1,185.0,4.0,-1,0.0,3,0
3259,52.0,9,0,1,0,428,2,0,2,30,0,153.0,1.0,-1,0.0,3,0
4239,39.0,4,1,3,0,2305,0,0,0,4,5,139.0,1.0,-1,0.0,3,0
2233,24.0,2,0,1,0,4500,2,0,0,11,0,733.0,2.0,-1,0.0,3,1
978,34.0,1,2,2,0,262,0,0,0,20,3,371.0,1.0,-1,0.0,3,0
251,32.0,9,0,2,0,2349,0,0,0,14,5,134.0,5.0,-1,0.0,3,0
3139,34.0,4,1,1,0,1076,0,0,0,8,5,70.0,2.0,-1,0.0,3,0
1822,31.0,9,0,2,0,156,0,0,0,13,5,657.0,7.0,-1,0.0,3,1
4445,46.0,0,0,0,0,258,2,0,2,27,0,217.0,1.0,-1,0.0,3,0
3159,35.0,8,0,1,0,725,2,0,0,20,3,219.0,7.0,133,1.0,0,0
4299,37.0,2,0,1,0,0,2,1,0,31,1,187.0,2.0,-1,0.0,3,0
2063,39.0,0,0,0,0,694,2,0,0,21,3,44.0,1.0,-1,0.0,3,0
3815,31.0,9,0,2,0,623,2,0,0,13,0,96.0,2.0,349,5.0,0,0
2185,40.0,2,0,1,0,1438,2,0,0,6,0,207.0,1.0,351,2.0,0,0
325,33.0,4,0,1,0,6699,0,0,0,9,3,425.0,1.0,462,1.0,0,0
1859,39.0,0,0,3,0,0,2,0,0,8,0,80.0,2.0,-1,0.0,3,0
2924,49.0,0,0,1,0,2039,2,0,0,6,0,451.0,1.0,169,2.0,0,1
2710,44.0,2,2,1,0,0,2,0,2,4,4,389.0,5.0,-1,0.0,3,0
803,57.0,6,1,1,0,254,1,0,0,8,11,10.0,1.0,-1,0.0,3,0
2323,40.0,5,0,1,0,2,0,0,0,22,5,197.0,5.0,-1,0.0,3,0
1044,44.0,3,0,2,0,178,0,0,0,8,5,126.0,2.0,-1,0.0,3,0
2566,34.0,10,0,3,0,1387,0,0,0,30,7,121.0,1.0,-1,0.0,3,0
2029,59.0,9,2,2,0,0,2,0,0,31,1,52.0,8.0,-1,0.0,3,0
1657,38.0,8,0,2,0,669,2,1,0,31,1,129.0,2.0,-1,0.0,3,0
1362,47.0,2,0,1,0,2597,2,0,2,16,0,323.0,1.0,-1,0.0,3,0
2342,39.0,0,0,0,0,385,2,0,2,16,0,225.0,4.0,-1,0.0,3,0
3155,55.0,4,1,2,0,-703,1,0,0,8,0,10.0,3.0,-1,0.0,3,0
620,33.0,0,0,0,0,3704,2,0,2,6,4,447.0,2.0,-1,0.0,3,0
2963,31.0,9,1,2,0,12569,0,0,0,9,8,344.0,1.0,295,1.0,0,1
3357,53.0,0,0,0,0,25,1,0,2,6,0,10.0,3.0,-1,0.0,3,0
2644,36.0,9,0,2,0,9,0,0,0,11,5,386.0,4.0,-1,0.0,3,1
2704,58.0,6,0,1,0,2705,0,0,1,14,5,137.0,1.0,-1,0.0,3,0
328,35.0,3,0,1,0,978,0,0,0,29,9,1370.0,3.0,209,3.0,2,1
4413,65.0,11,0,0,0,493,0,0,0,16,11,622.0,1.0,182,1.0,0,0
527,49.0,3,2,1,0,66,0,0,0,9,1,218.0,3.0,-1,0.0,3,0
897,39.0,0,0,3,0,1354,2,1,0,17,3,222.0,2.0,-1,0.0,3,0
1662,39.0,0,0,3,0,1164,2,0,2,8,0,166.0,2.0,-1,0.0,3,0
99,31.0,3,1,0,0,406,0,0,0,4,6,736.0,1.0,-1,0.0,3,1
1502,49.0,8,0,1,0,635,0,0,0,25,5,220.0,3.0,-1,0.0,3,0
4204,49.0,0,0,0,0,902,0,0,2,9,4,210.0,2.0,-1,0.0,3,0
1292,49.0,4,0,1,0,1091,0,0,1,30,1,47.0,2.0,-1,0.0,3,0
977,44.0,5,0,2,0,134,0,0,0,28,5,10.0,0.0,-1,0.0,3,0
2437,37.0,8,1,1,0,0,2,0,0,16,7,640.0,2.0,-1,0.0,3,0
1351,43.0,9,2,2,0,99,0,0,0,29,2,24.0,3.0,-1,0.0,3,0
2908,35.0,4,0,1,0,13658,1,0,1,9,9,10.0,2.0,-1,0.0,3,0
3524,45.0,2,0,3,0,0,0,1,0,8,1,47.0,7.0,-1,0.0,3,0
1503,56.0,11,0,1,0,-113,2,1,0,12,5,614.0,2.0,-1,0.0,3,0
3834,36.0,5,0,1,0,189,2,0,0,19,3,136.0,1.0,120,1.0,0,0
657,64.0,11,0,0,0,43,0,0,0,11,10,117.0,1.0,91,1.0,2,0
495,48.0,9,2,2,0,1328,1,0,2,6,0,10.0,1.0,-1,0.0,3,0
2468,28.0,8,1,1,0,1323,2,0,2,3,4,361.0,1.0,-1,0.0,3,0
354,29.0,9,0,2,0,318,2,0,0,18,0,1434.0,2.0,356,4.0,0,0
2649,33.0,0,0,1,0,640,2,0,0,3,6,439.0,3.0,-1,0.0,3,0
3135,48.0,9,0,3,0,1808,2,0,0,26,6,245.0,1.0,-1,0.0,3,0
2917,41.0,4,1,2,0,1646,2,0,0,4,6,261.0,1.0,184,6.0,2,1
2414,52.0,4,0,1,0,118,0,0,0,28,5,16.0,20.0,-1,0.0,3,0
501,58.0,8,0,1,0,2,2,1,1,25,1,282.0,9.0,-1,0.0,3,0
4222,45.0,9,2,2,0,220,2,0,2,18,4,89.0,4.0,-1,0.0,3,0
1323,46.0,0,0,0,0,91,2,0,0,6,0,29.0,1.0,356,2.0,0,0
809,34.0,9,0,3,0,703,2,0,0,14,7,10.0,0.0,-1,0.0,3,0
4264,57.0,2,0,3,0,162,2,0,2,5,0,174.0,1.0,-1,0.0,3,0
2121,39.0,10,1,3,0,508,2,0,1,18,0,12.0,3.0,374,1.0,1,0
3296,58.0,0,0,1,0,590,1,1,2,5,4,10.0,1.0,-1,0.0,3,0
4158,43.0,0,0,0,0,483,2,0,0,12,0,225.0,3.0,-1,0.0,3,0
1391,21.0,2,1,1,0,361,0,0,1,5,4,329.0,1.0,95,1.0,1,0
2749,39.0,4,0,1,0,994,0,0,0,5,6,221.0,1.0,241,1.0,0,0
605,31.0,8,0,1,0,88,2,1,0,8,5,189.0,2.0,-1,0.0,3,0
2223,42.0,0,2,1,0,47,2,1,2,8,0,141.0,1.0,-1,0.0,3,0
1533,32.0,0,1,1,0,1721,1,0,2,21,0,10.0,2.0,-1,0.0,3,0
2505,56.0,9,2,3,0,-59,0,0,0,28,1,127.0,6.0,-1,0.0,3,0
4245,41.0,9,0,2,0,6563,1,0,0,27,5,10.0,8.0,-1,0.0,3,0
2127,32.0,4,2,2,0,267,0,0,0,26,0,128.0,1.0,-1,0.0,3,0
3378,34.0,3,0,1,0,0,2,0,0,13,0,172.0,1.0,-1,0.0,3,0
3521,36.0,7,0,2,0,860,2,0,2,20,0,294.0,15.0,-1,0.0,3,0
2822,38.0,1,0,2,0,170,2,0,0,18,0,442.0,1.0,-1,0.0,3,1
100,36.0,0,0,3,0,0,2,0,2,6,0,337.0,1.0,-1,0.0,3,0
12,36.0,4,0,2,0,1109,0,0,0,13,5,328.0,2.0,-1,0.0,3,0
3441,31.0,8,0,1,0,0,2,1,0,18,3,79.0,3.0,-1,0.0,3,0
2236,39.0,8,2,3,0,-18,2,0,2,12,0,155.0,3.0,-1,0.0,3,0
3406,24.0,8,1,1,0,926,2,1,0,15,0,191.0,1.0,-1,0.0,3,0
1255,33.0,4,0,1,0,0,2,1,0,19,3,163.0,2.0,-1,0.0,3,0
174,42.0,9,0,2,0,9009,0,0,0,20,3,135.0,2.0,-1,0.0,3,0
1103,55.0,0,0,3,0,1665,1,0,1,30,1,10.0,2.0,-1,0.0,3,0
1378,41.0,0,0,3,0,951,2,0,0,20,7,23.0,4.0,-1,0.0,3,0
1057,23.0,9,1,2,0,736,2,0,0,30,7,119.0,1.0,-1,0.0,3,0
2700,64.0,11,2,2,0,890,0,0,0,3,1,531.0,3.0,-1,0.0,3,0
2929,27.0,9,1,2,0,0,2,0,0,30,2,323.0,4.0,-1,0.0,3,0
2436,51.0,4,0,1,0,117,0,0,0,24,5,467.0,2.0,88,4.0,1,1
1611,39.0,9,2,3,0,1297,0,0,0,11,5,716.0,3.0,-1,0.0,3,1
3918,45.0,4,0,1,0,49,0,0,0,29,1,65.0,2.0,-1,0.0,3,0
217,30.0,7,0,1,0,975,2,0,2,13,0,256.0,2.0,351,0.0,0,0
3887,27.0,9,1,2,0,212,2,0,0,15,0,373.0,1.0,-1,0.0,3,0
3979,32.0,9,1,2,0,751,2,0,2,8,0,64.0,1.0,-1,0.0,3,0
2465,44.0,3,1,0,0,4232,0,0,2,16,4,227.0,1.0,-1,0.0,3,0
2610,31.0,1,0,2,0,5191,0,0,0,20,3,187.0,2.0,-1,0.0,3,0
690,55.0,4,1,1,0,3339,2,0,2,2,4,63.0,1.0,-1,0.0,3,0
4232,38.0,4,1,1,0,-242,2,0,0,18,0,1173.0,3.0,278,6.0,2,1
567,36.0,9,2,3,0,3611,2,0,2,4,4,347.0,3.0,-1,0.0,3,0
3660,32.0,9,1,1,0,249,2,0,2,2,4,258.0,1.0,-1,0.0,3,0
3838,47.0,0,0,1,1,-614,2,0,2,26,0,118.0,2.0,-1,0.0,3,0
2652,50.0,1,0,1,0,1011,2,0,1,30,1,340.0,2.0,-1,0.0,3,0
3389,46.0,9,2,1,0,361,2,0,2,19,0,86.0,7.0,-1,0.0,3,0
1425,36.0,9,0,2,0,495,0,0,0,5,5,157.0,3.0,97,2.0,2,1
2244,58.0,6,1,2,0,145,2,1,0,16,1,128.0,2.0,-1,0.0,3,0
2053,24.0,4,1,1,0,-46,2,0,2,19,0,23.0,1.0,-1,0.0,3,0
1032,46.0,9,1,0,0,538,1,0,2,17,4,10.0,3.0,-1,0.0,3,0
3268,44.0,0,0,1,0,788,2,0,0,17,7,392.0,1.0,-1,0.0,3,0
3238,53.0,8,2,1,0,0,2,1,0,30,7,586.0,2.0,-1,0.0,3,0
2666,31.0,9,1,2,0,574,2,0,0,16,1,410.0,2.0,-1,0.0,3,0
3797,30.0,4,1,3,0,2325,1,0,0,5,7,10.0,3.0,241,4.0,1,0
1978,39.0,7,0,3,0,310,2,0,2,28,2,526.0,4.0,258,0.0,1,0
3309,28.0,4,0,1,0,618,1,0,0,7,0,10.0,0.0,-1,0.0,3,0
1397,31.0,0,0,1,0,631,2,0,2,23,0,248.0,4.0,-1,0.0,3,0
618,30.0,4,0,2,0,1570,2,0,0,26,0,260.0,1.0,-1,0.0,3,0
576,39.0,2,0,3,0,0,2,1,0,11,0,10.0,0.0,-1,0.0,3,0
1456,39.0,8,0,3,0,-423,2,1,2,13,0,106.0,1.0,-1,0.0,3,0
650,33.0,6,1,2,0,23663,2,0,0,16,7,199.0,2.0,146,2.0,0,0
3946,28.0,8,0,1,0,934,2,0,2,4,1,53.0,2.0,-1,0.0,3,0
156,55.0,8,0,1,0,602,0,0,0,1,4,324.0,3.0,90,2.0,2,1
831,47.0,0,0,1,0,1996,0,0,2,5,4,761.0,2.0,-1,0.0,3,1
888,43.0,0,0,0,0,757,2,0,2,9,0,315.0,4.0,-1,0.0,3,0
3184,34.0,9,1,2,0,5086,0,0,0,25,0,213.0,4.0,-1,0.0,3,1
1231,37.0,2,2,1,0,490,2,0,0,2,6,73.0,1.0,-1,0.0,3,0
2202,29.0,9,0,2,0,199,2,1,2,7,0,1689.0,4.0,-1,0.0,3,1
817,37.0,2,1,1,0,-244,1,0,2,3,1,10.0,1.0,-1,0.0,3,0
1964,39.0,0,0,3,0,50,2,0,0,7,0,246.0,2.0,-1,0.0,3,0
293,53.0,4,2,1,0,0,2,1,0,15,1,135.0,5.0,-1,0.0,3,0
4468,42.0,6,0,0,0,1,2,0,1,28,1,10.0,0.0,-1,0.0,3,0
990,46.0,9,0,2,0,964,2,0,0,8,7,174.0,1.0,-1,0.0,3,0
4368,54.0,2,2,1,0,1012,2,0,0,12,0,33.0,3.0,175,2.0,1,0
353,50.0,9,0,2,0,4,0,0,0,17,3,223.0,1.0,96,2.0,0,0
3404,25.0,5,1,2,0,453,2,0,0,17,1,134.0,1.0,-1,0.0,3,0
2115,42.0,6,0,0,0,145,0,0,0,20,5,252.0,2.0,-1,0.0,3,0
2258,70.0,11,0,0,0,3782,1,0,0,16,10,10.0,1.0,-1,0.0,3,0
1912,54.0,0,0,1,0,0,0,0,1,16,7,1366.0,1.0,150,1.0,0,0
1258,48.0,0,0,1,0,741,2,0,0,16,7,227.0,1.0,-1,0.0,3,0
2107,35.0,9,2,2,0,649,0,0,0,16,7,177.0,1.0,-1,0.0,3,0
52,38.0,4,1,1,0,50,0,0,0,29,5,98.0,2.0,-1,0.0,3,0
2778,58.0,0,0,1,0,602,1,0,0,13,0,10.0,0.0,-1,0.0,3,0
3631,55.0,11,0,1,0,4194,1,1,1,30,1,10.0,3.0,-1,0.0,3,0
4154,56.0,5,0,1,0,800,1,1,0,9,1,10.0,1.0,-1,0.0,3,0
2302,28.0,4,1,1,0,769,2,0,0,15,0,153.0,1.0,371,2.0,0,0
1860,48.0,9,0,1,0,99,2,0,2,28,0,344.0,1.0,-1,0.0,3,0
3830,57.0,4,0,2,0,27069,1,1,2,20,4,10.0,3.0,-1,0.0,3,0
3647,36.0,9,1,1,0,0,0,0,0,13,5,333.0,5.0,-1,0.0,3,0
3483,40.0,9,0,2,0,7780,0,0,1,4,0,364.0,1.0,355,1.0,1,0
1338,52.0,2,0,1,0,-888,0,0,0,16,1,135.0,1.0,-1,0.0,3,0
1117,42.0,4,1,3,0,-411,2,0,0,12,0,78.0,5.0,292,3.0,0,0
30,68.0,11,2,1,0,4189,0,0,1,14,1,897.0,2.0,-1,0.0,3,1
4379,41.0,0,0,0,0,1172,1,0,2,15,0,10.0,1.0,-1,0.0,3,0
3652,29.0,8,1,1,0,1070,2,0,2,19,0,30.0,1.0,357,1.0,1,1
436,39.0,5,0,3,0,259,1,0,0,7,0,10.0,1.0,-1,0.0,3,0
912,43.0,4,1,2,0,1017,2,0,2,19,0,257.0,2.0,-1,0.0,3,0
3538,39.0,3,1,3,0,302,1,0,0,11,6,10.0,3.0,-1,0.0,3,1
4072,45.0,0,0,0,0,0,0,0,2,23,0,574.0,5.0,-1,0.0,3,0
3632,35.0,10,1,3,0,0,0,0,1,28,2,122.0,3.0,-1,0.0,3,0
