Unnamed: 0.1,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
720,,48.0,entrepreneur,married,tertiary,no,810,,no,unknown,6,jun,,1.0,-1,0.0,unknown,no
1034,1034.0,36.0,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111.0,1.0,-1,0.0,unknown,no
4060,4060.0,34.0,admin.,single,secondary,no,296,no,no,cellular,7,jul,147.0,4.0,-1,0.0,unknown,no
3280,3280.0,60.0,blue-collar,married,unknown,no,104,yes,no,unknown,5,may,22.0,1.0,-1,0.0,unknown,no
2250,2250.0,50.0,management,married,tertiary,no,207,yes,no,cellular,4,feb,99.0,1.0,-1,0.0,unknown,no
1650,,36.0,admin.,divorced,,no,356,,,cellular,7,apr,,3.0,313,1.0,failure,
4027,4027.0,45.0,technician,married,,no,265,no,,cellular,28,aug,14.0,3.0,-1,0.0,unknown,
1649,1649.0,37.0,services,single,secondary,no,608,no,no,cellular,14,may,380.0,3.0,-1,0.0,unknown,no
356,356.0,46.0,services,married,,no,271,yes,,unknown,16,may,134.0,4.0,-1,0.0,unknown,
4093,4093.0,69.0,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417.0,1.0,184,4.0,success,yes
3178,3178.0,35.0,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322.0,1.0,-1,0.0,unknown,no
2442,2442.0,45.0,technician,married,secondary,no,118,yes,no,unknown,7,may,208.0,2.0,-1,0.0,unknown,no
1163,1163.0,35.0,unemployed,married,secondary,no,977,yes,no,cellular,4,may,52.0,4.0,91,1.0,other,no
3464,3464.0,33.0,self-employed,single,secondary,no,238,yes,yes,cellular,5,feb,45.0,5.0,-1,0.0,unknown,no
1253,1253.0,54.0,,married,secondary,no,653,yes,no,,15,may,352.0,1.0,-1,,unknown,no
2005,2005.0,51.0,unemployed,married,secondary,no,-13,yes,no,cellular,13,may,361.0,1.0,364,1.0,failure,no
1334,1334.0,32.0,management,,tertiary,no,311,no,no,unknown,12,may,,,-1,0.0,unknown,yes
2918,2918.0,29.0,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87.0,1.0,120,1.0,failure,no
3299,3299.0,38.0,management,single,tertiary,no,427,yes,no,cellular,6,may,17.0,3.0,169,2.0,failure,no
680,680.0,28.0,admin.,single,unknown,no,174,no,no,cellular,28,sep,184.0,1.0,-1,0.0,unknown,no
2530,2530.0,33.0,management,single,,no,0,no,,cellular,19,aug,53.0,4.0,-1,0.0,unknown,
1783,1783.0,38.0,management,married,tertiary,no,0,yes,no,unknown,20,may,206.0,1.0,-1,0.0,unknown,no
1018,1018.0,55.0,retired,married,secondary,no,466,no,no,unknown,17,jun,287.0,4.0,-1,0.0,unknown,no
4241,4241.0,30.0,technician,single,tertiary,no,411,no,no,cellular,21,apr,142.0,1.0,-1,0.0,unknown,no
4343,4343.0,51.0,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79.0,1.0,370,1.0,failure,no
332,332.0,34.0,admin.,married,secondary,no,244,yes,no,cellular,31,jul,56.0,4.0,-1,0.0,unknown,no
1094,1094.0,32.0,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178.0,1.0,-1,0.0,unknown,no
4266,4266.0,26.0,services,single,secondary,no,1700,yes,no,cellular,7,may,13.0,5.0,-1,0.0,unknown,no
2789,2789.0,33.0,admin.,single,tertiary,no,621,no,no,cellular,8,jul,217.0,1.0,-1,0.0,unknown,no
2521,2521.0,46.0,unemployed,married,secondary,no,3533,yes,no,cellular,12,aug,235.0,2.0,-1,0.0,unknown,no
3015,3015.0,35.0,management,married,tertiary,no,0,no,no,cellular,11,jul,89.0,1.0,-1,0.0,unknown,no
1815,1815.0,58.0,technician,married,secondary,no,175,no,no,cellular,12,aug,92.0,4.0,-1,0.0,unknown,no
3519,3519.0,54.0,technician,married,secondary,no,0,no,no,telephone,14,aug,159.0,2.0,106,6.0,success,no
2439,2439.0,28.0,blue-collar,married,secondary,no,64,yes,no,unknown,13,may,160.0,3.0,-1,0.0,unknown,no
3873,3873.0,50.0,management,married,unknown,no,3304,no,no,unknown,5,jun,1009.0,2.0,-1,0.0,unknown,no
4273,4273.0,40.0,management,married,,no,99,no,,cellular,9,feb,15.0,5.0,-1,0.0,unknown,
3189,3189.0,54.0,blue-collar,married,primary,no,2281,yes,no,unknown,20,jun,158.0,1.0,-1,0.0,unknown,no
4341,4341.0,33.0,technician,divorced,secondary,no,0,no,no,cellular,21,aug,224.0,8.0,-1,0.0,unknown,no
2685,2685.0,45.0,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264.0,1.0,-1,0.0,unknown,yes
589,589.0,43.0,blue-collar,married,,no,105,no,,cellular,4,jul,668.0,2.0,-1,0.0,unknown,
3198,3198.0,60.0,management,married,tertiary,no,759,no,no,cellular,14,aug,136.0,2.0,-1,0.0,unknown,no
445,445.0,24.0,blue-collar,married,secondary,no,1222,yes,no,cellular,20,apr,369.0,1.0,-1,0.0,unknown,no
2809,2809.0,57.0,retired,,primary,no,75,no,no,cellular,28,aug,,,-1,0.0,unknown,no
1490,1490.0,26.0,admin.,single,secondary,no,443,no,no,cellular,30,jul,84.0,3.0,-1,0.0,unknown,no
1027,1027.0,41.0,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76.0,2.0,-1,0.0,unknown,no
1024,1024.0,36.0,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228.0,2.0,-1,0.0,unknown,no
452,452.0,27.0,technician,married,secondary,no,1577,yes,yes,unknown,28,may,266.0,2.0,-1,0.0,unknown,no
3102,3102.0,61.0,retired,married,secondary,no,313,no,yes,unknown,3,jul,42.0,1.0,-1,0.0,unknown,no
2329,2329.0,38.0,,divorced,,no,595,yes,,,7,may,245.0,3.0,-1,,unknown,
1212,1212.0,36.0,management,single,tertiary,no,490,no,no,cellular,28,aug,207.0,8.0,98,1.0,failure,yes
1374,,45.0,self-employed,married,secondary,no,706,,no,cellular,30,apr,,2.0,176,1.0,success,no
4439,4439.0,28.0,student,single,secondary,no,330,no,no,telephone,2,feb,197.0,1.0,-1,0.0,unknown,no
14,14.0,31.0,blue-collar,married,secondary,no,360,yes,yes,cellular,29,jan,89.0,1.0,241,1.0,failure,no
4370,4370.0,57.0,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383.0,1.0,-1,0.0,unknown,no
2168,2168.0,40.0,services,married,secondary,no,1836,yes,no,cellular,12,may,750.0,2.0,-1,0.0,unknown,yes
2589,2589.0,45.0,entrepreneur,divorced,tertiary,no,1273,yes,yes,unknown,11,jun,197.0,3.0,-1,0.0,unknown,no
1966,1966.0,44.0,blue-collar,married,primary,no,10,yes,no,cellular,17,jul,196.0,1.0,-1,0.0,unknown,no
4043,4043.0,39.0,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243.0,1.0,-1,0.0,unknown,no
1971,1971.0,32.0,management,married,secondary,no,6217,yes,yes,unknown,21,may,486.0,2.0,-1,0.0,unknown,no
360,360.0,36.0,management,single,,no,339,no,,cellular,21,nov,6.0,6.0,-1,0.0,unknown,
1743,1743.0,51.0,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200.0,1.0,-1,0.0,unknown,no
4215,4215.0,,unemployed,married,,,1978,no,no,cellular,9,sep,404.0,1.0,182,1.0,success,yes
1366,1366.0,36.0,management,married,tertiary,no,-296,yes,no,cellular,14,may,113.0,3.0,-1,0.0,unknown,no
2119,2119.0,31.0,unemployed,married,tertiary,no,591,no,no,cellular,21,nov,161.0,2.0,-1,0.0,unknown,no
1807,1807.0,31.0,management,married,tertiary,no,6290,no,no,cellular,20,nov,303.0,2.0,-1,0.0,unknown,no
811,,45.0,services,divorced,secondary,no,88,,yes,cellular,7,jul,,1.0,-1,0.0,unknown,no
1904,1904.0,28.0,student,single,tertiary,no,0,no,no,cellular,28,sep,294.0,2.0,105,7.0,other,yes
3293,3293.0,59.0,management,divorced,,no,133,yes,,cellular,9,jul,206.0,1.0,-1,0.0,unknown,
568,568.0,59.0,unemployed,married,primary,no,0,no,no,cellular,30,jan,3025.0,2.0,-1,0.0,unknown,no
3761,,41.0,admin.,single,secondary,no,400,,no,unknown,4,jun,,6.0,-1,0.0,unknown,no
3150,3150.0,53.0,technician,married,secondary,no,9146,no,no,cellular,13,aug,136.0,4.0,-1,0.0,unknown,no
3608,3608.0,44.0,management,married,tertiary,no,13893,no,no,unknown,11,jun,29.0,2.0,-1,0.0,unknown,no
889,889.0,36.0,,married,tertiary,no,9269,yes,yes,,19,nov,107.0,2.0,-1,,unknown,no
4419,4419.0,26.0,technician,single,tertiary,no,75,yes,yes,unknown,19,may,351.0,1.0,-1,0.0,unknown,no
2683,2683.0,33.0,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260.0,2.0,-1,0.0,unknown,no
3550,3550.0,42.0,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54.0,2.0,-1,0.0,unknown,no
490,490.0,52.0,blue-collar,married,,no,826,yes,,unknown,15,may,468.0,2.0,-1,0.0,unknown,
807,,48.0,blue-collar,married,secondary,no,-202,,yes,cellular,30,jul,,4.0,-1,0.0,unknown,no
2725,,,technician,married,,,687,,no,cellular,20,aug,,4.0,-1,0.0,unknown,no
3456,3456.0,35.0,self-employed,married,secondary,no,670,no,no,cellular,9,jul,378.0,1.0,-1,0.0,unknown,no
4404,4404.0,31.0,,,tertiary,no,4945,no,no,,11,aug,,,-1,,unknown,no
1745,1745.0,57.0,,married,primary,no,282,no,yes,,7,jul,261.0,12.0,-1,,unknown,no
2024,2024.0,42.0,self-employed,divorced,tertiary,no,216,yes,no,cellular,8,may,144.0,3.0,-1,0.0,unknown,no
3860,,40.0,services,married,secondary,no,51,,no,cellular,11,may,,1.0,-1,0.0,unknown,no
3071,3071.0,34.0,technician,single,secondary,no,347,yes,no,cellular,6,feb,154.0,2.0,197,6.0,failure,no
4143,4143.0,42.0,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,31.0,1.0,-1,0.0,unknown,no
506,506.0,52.0,,single,primary,no,217,no,yes,,15,jul,193.0,6.0,-1,,unknown,no
393,393.0,35.0,technician,married,secondary,no,0,no,no,cellular,27,aug,106.0,4.0,-1,0.0,unknown,no
1522,1522.0,39.0,entrepreneur,married,primary,no,238,yes,yes,cellular,19,nov,134.0,1.0,-1,0.0,unknown,no
3961,3961.0,34.0,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359.0,1.0,-1,0.0,unknown,yes
2042,2042.0,43.0,blue-collar,married,secondary,no,625,yes,no,unknown,30,sep,175.0,1.0,-1,0.0,unknown,no
4205,4205.0,44.0,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97.0,1.0,-1,0.0,unknown,no
1756,1756.0,32.0,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107.0,4.0,-1,0.0,unknown,no
3724,3724.0,37.0,housemaid,divorced,secondary,no,1040,yes,no,cellular,13,may,199.0,1.0,173,2.0,failure,no
2672,2672.0,39.0,services,married,secondary,no,-540,no,no,unknown,6,jun,29.0,1.0,-1,0.0,unknown,no
3951,3951.0,50.0,technician,single,secondary,no,246,yes,no,cellular,17,nov,270.0,1.0,123,2.0,failure,no
2594,2594.0,48.0,,married,secondary,no,292,yes,yes,,29,jul,164.0,6.0,-1,,unknown,no
2092,2092.0,51.0,services,married,secondary,no,0,no,no,cellular,18,jul,439.0,3.0,-1,0.0,unknown,no
2023,,48.0,admin.,married,secondary,no,8,,yes,cellular,7,jul,,1.0,-1,0.0,unknown,no
4073,4073.0,51.0,management,married,,no,176,yes,,unknown,1,jun,8.0,1.0,687,2.0,failure,
1991,1991.0,37.0,entrepreneur,divorced,tertiary,no,66,no,no,cellular,18,nov,1164.0,2.0,-1,0.0,unknown,yes
4450,,53.0,blue-collar,married,primary,no,3316,,no,unknown,23,may,,6.0,-1,0.0,unknown,no
433,,43.0,blue-collar,married,secondary,no,130,,no,cellular,5,may,,1.0,337,3.0,failure,no
3727,3727.0,34.0,technician,single,secondary,no,475,yes,no,cellular,29,jul,538.0,8.0,-1,0.0,unknown,no
1572,1572.0,37.0,blue-collar,married,,no,2023,yes,,cellular,10,jul,214.0,1.0,-1,0.0,unknown,
2622,2622.0,30.0,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253.0,1.0,-1,0.0,unknown,no
2432,2432.0,33.0,,divorced,tertiary,no,39,no,no,,19,aug,123.0,5.0,-1,,unknown,no
2555,2555.0,,,married,,,377,no,no,,22,may,158.0,1.0,59,,failure,no
1322,1322.0,38.0,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,354.0,1.0,-1,0.0,unknown,no
2167,2167.0,45.0,blue-collar,married,primary,no,907,no,no,cellular,18,aug,230.0,8.0,-1,0.0,unknown,no
2964,2964.0,41.0,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74.0,5.0,-1,0.0,unknown,no
3994,3994.0,54.0,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221.0,5.0,-1,0.0,unknown,no
2227,2227.0,34.0,management,single,tertiary,no,6766,no,no,cellular,28,aug,210.0,5.0,-1,0.0,unknown,no
1670,1670.0,31.0,services,single,secondary,no,0,yes,no,unknown,28,may,231.0,2.0,-1,0.0,unknown,no
1780,,58.0,management,divorced,tertiary,no,1533,,no,unknown,15,may,,2.0,-1,0.0,unknown,no
2804,2804.0,28.0,admin.,,secondary,no,775,no,no,cellular,29,jan,,,-1,0.0,unknown,no
3754,3754.0,36.0,management,single,tertiary,no,2944,no,no,cellular,18,aug,882.0,8.0,-1,0.0,unknown,yes
4371,4371.0,28.0,services,single,secondary,no,317,yes,no,unknown,16,may,21.0,3.0,-1,0.0,unknown,no
1867,1867.0,47.0,technician,married,secondary,no,65,no,no,cellular,28,aug,118.0,8.0,-1,0.0,unknown,no
3491,3491.0,,management,married,,,2306,no,no,telephone,6,aug,239.0,4.0,-1,0.0,unknown,yes
1261,1261.0,30.0,blue-collar,married,primary,no,1,yes,yes,telephone,22,jul,80.0,2.0,-1,0.0,unknown,no
3487,3487.0,39.0,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59.0,3.0,367,1.0,other,no
643,643.0,39.0,management,married,,no,2763,yes,,unknown,2,jun,526.0,2.0,-1,0.0,unknown,
1200,1200.0,58.0,self-employed,married,secondary,no,1407,yes,no,unknown,30,may,58.0,1.0,-1,0.0,unknown,no
1375,1375.0,39.0,technician,married,secondary,no,9121,no,no,unknown,5,jun,147.0,1.0,-1,0.0,unknown,no
3401,3401.0,32.0,unemployed,single,,no,336,yes,,unknown,8,may,139.0,1.0,-1,0.0,unknown,
2665,2665.0,27.0,student,single,tertiary,no,3733,yes,no,cellular,22,may,198.0,1.0,98,6.0,success,yes
3677,3677.0,49.0,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198.0,3.0,-1,0.0,unknown,no
4066,4066.0,36.0,services,married,secondary,no,3064,yes,no,telephone,26,aug,240.0,3.0,107,4.0,failure,no
3566,3566.0,35.0,services,married,secondary,no,181,yes,no,cellular,31,jul,5.0,3.0,-1,0.0,unknown,no
2256,2256.0,41.0,management,single,secondary,no,764,no,no,cellular,12,jun,230.0,2.0,-1,0.0,unknown,no
330,330.0,37.0,admin.,married,secondary,no,121,no,no,cellular,22,jul,22.0,6.0,-1,0.0,unknown,no
1042,1042.0,30.0,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121.0,6.0,112,3.0,other,no
1588,1588.0,37.0,management,single,tertiary,no,815,yes,no,cellular,7,may,77.0,1.0,-1,0.0,unknown,no
1703,1703.0,40.0,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134.0,1.0,266,7.0,failure,no
3640,3640.0,34.0,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59.0,2.0,-1,0.0,unknown,no
227,227.0,33.0,technician,married,secondary,no,359,yes,no,cellular,20,apr,210.0,1.0,242,1.0,other,no
2213,2213.0,24.0,student,single,secondary,no,822,no,no,cellular,27,oct,184.0,1.0,91,2.0,failure,yes
2850,2850.0,43.0,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167.0,3.0,-1,0.0,unknown,no
2388,2388.0,35.0,admin.,married,secondary,no,0,yes,no,cellular,7,may,121.0,2.0,-1,0.0,unknown,no
3779,3779.0,36.0,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235.0,2.0,-1,0.0,unknown,no
2653,2653.0,45.0,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472.0,1.0,192,4.0,failure,yes
4278,4278.0,35.0,admin.,single,secondary,no,1810,yes,no,cellular,25,may,65.0,2.0,-1,0.0,unknown,no
2673,2673.0,35.0,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58.0,1.0,136,1.0,failure,no
2473,2473.0,32.0,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357.0,3.0,-1,0.0,unknown,no
3605,,27.0,management,single,tertiary,no,88,,no,cellular,4,may,,1.0,-1,0.0,unknown,no
755,,32.0,admin.,single,secondary,no,739,,no,cellular,20,nov,,3.0,-1,0.0,unknown,no
518,518.0,34.0,management,married,tertiary,no,902,yes,no,cellular,14,may,159.0,1.0,367,2.0,other,no
4180,4180.0,33.0,services,married,secondary,no,210,yes,yes,unknown,20,may,201.0,1.0,-1,0.0,unknown,no
32,,59.0,management,married,secondary,no,42,,no,cellular,21,nov,,1.0,-1,0.0,unknown,no
2417,2417.0,62.0,management,married,tertiary,no,0,no,no,cellular,13,oct,78.0,3.0,-1,0.0,unknown,no
1480,1480.0,35.0,self-employed,married,tertiary,no,8647,no,no,cellular,19,nov,140.0,2.0,-1,0.0,unknown,no
2429,,26.0,student,single,secondary,no,203,,no,cellular,16,nov,,1.0,196,1.0,failure,no
2771,2771.0,58.0,unemployed,married,secondary,no,610,yes,no,telephone,29,jul,246.0,2.0,-1,0.0,unknown,no
4120,4120.0,31.0,self-employed,,tertiary,yes,-282,yes,no,cellular,20,nov,,,-1,0.0,unknown,no
1170,,58.0,management,married,tertiary,no,2729,,no,unknown,18,jun,,1.0,-1,0.0,unknown,no
1010,1010.0,23.0,,single,secondary,no,8494,no,no,,25,aug,158.0,2.0,-1,,unknown,no
744,744.0,33.0,management,married,tertiary,no,4020,yes,yes,cellular,15,apr,251.0,1.0,-1,0.0,unknown,no
733,733.0,33.0,admin.,married,secondary,no,1158,yes,no,cellular,20,apr,25.0,2.0,-1,0.0,unknown,no
2534,2534.0,31.0,housemaid,married,primary,no,25,no,no,cellular,21,aug,169.0,5.0,-1,0.0,unknown,no
4104,4104.0,,services,married,,,1325,no,no,unknown,11,jun,150.0,2.0,-1,0.0,unknown,no
3737,3737.0,72.0,retired,married,secondary,no,4130,no,no,cellular,12,nov,427.0,1.0,-1,0.0,unknown,no
4431,4431.0,,blue-collar,married,,,190,yes,yes,unknown,8,may,194.0,1.0,-1,0.0,unknown,no
4378,4378.0,59.0,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366.0,2.0,-1,0.0,unknown,no
794,794.0,29.0,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663.0,1.0,-1,0.0,unknown,yes
3867,3867.0,58.0,management,married,tertiary,no,172,no,no,cellular,19,aug,145.0,7.0,-1,0.0,unknown,no
1126,1126.0,77.0,retired,married,secondary,no,610,no,no,cellular,13,aug,766.0,3.0,-1,0.0,unknown,no
3164,3164.0,57.0,technician,married,secondary,no,6164,no,no,cellular,19,nov,161.0,2.0,-1,0.0,unknown,no
2718,,48.0,services,married,secondary,yes,-20,,no,cellular,20,aug,,2.0,-1,0.0,unknown,no
2793,2793.0,54.0,services,married,unknown,no,7864,yes,no,unknown,15,may,145.0,4.0,-1,0.0,unknown,no
783,783.0,59.0,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55.0,3.0,-1,0.0,unknown,no
2475,,59.0,admin.,divorced,secondary,no,975,,no,unknown,15,may,,4.0,-1,0.0,unknown,no
2080,2080.0,34.0,services,divorced,secondary,no,44,no,no,unknown,9,jun,118.0,1.0,-1,0.0,unknown,no
964,964.0,,management,divorced,,,255,no,,cellular,19,nov,126.0,1.0,-1,0.0,unknown,
1228,1228.0,33.0,admin.,married,secondary,no,4902,yes,no,cellular,20,nov,110.0,1.0,-1,0.0,unknown,no
229,229.0,35.0,technician,married,tertiary,no,0,yes,yes,cellular,23,sep,112.0,1.0,62,6.0,other,no
857,857.0,36.0,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254.0,2.0,353,1.0,failure,no
1073,1073.0,30.0,management,single,tertiary,no,726,yes,no,cellular,16,apr,39.0,1.0,342,3.0,failure,no
3163,3163.0,31.0,technician,single,secondary,no,373,no,no,cellular,22,aug,346.0,5.0,-1,0.0,unknown,no
2651,2651.0,44.0,management,married,secondary,no,2984,yes,no,unknown,15,may,770.0,2.0,-1,0.0,unknown,no
408,408.0,44.0,management,married,secondary,no,438,yes,no,telephone,8,may,37.0,3.0,303,1.0,failure,no
170,170.0,42.0,technician,married,secondary,no,2980,no,no,unknown,20,jun,101.0,3.0,-1,0.0,unknown,no
3588,3588.0,27.0,technician,single,secondary,no,842,no,no,cellular,30,jul,273.0,1.0,91,1.0,other,no
3501,3501.0,30.0,management,married,tertiary,no,151,no,no,cellular,19,aug,82.0,4.0,-1,0.0,unknown,no
3235,3235.0,,blue-collar,single,,,53,yes,no,cellular,18,nov,276.0,1.0,195,1.0,failure,no
3666,,32.0,services,married,secondary,no,38,,no,cellular,15,may,,1.0,-1,0.0,unknown,yes
3692,3692.0,36.0,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123.0,4.0,-1,0.0,unknown,no
3463,3463.0,52.0,admin.,married,secondary,no,199,no,no,cellular,28,jan,978.0,2.0,189,1.0,other,no
3408,3408.0,38.0,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5.0,3.0,150,6.0,failure,no
2339,2339.0,,blue-collar,married,,,2059,yes,no,cellular,25,aug,177.0,4.0,-1,0.0,unknown,no
3372,3372.0,32.0,management,single,tertiary,no,1160,yes,yes,unknown,11,jun,450.0,2.0,-1,0.0,unknown,no
1844,1844.0,54.0,management,married,tertiary,no,8295,no,no,cellular,5,jun,207.0,1.0,-1,0.0,unknown,yes
4398,4398.0,57.0,retired,married,tertiary,no,31,no,no,cellular,19,aug,260.0,2.0,-1,0.0,unknown,no
3484,3484.0,,management,married,,,-559,yes,yes,cellular,7,may,98.0,1.0,167,2.0,failure,no
4412,4412.0,34.0,management,single,,no,2679,yes,,cellular,7,may,195.0,1.0,-1,0.0,unknown,
4315,4315.0,37.0,admin.,married,secondary,no,749,no,no,cellular,21,apr,219.0,1.0,-1,0.0,unknown,no
1812,1812.0,,services,divorced,,,3250,no,no,unknown,16,jun,32.0,3.0,-1,0.0,unknown,no
2698,2698.0,34.0,management,married,tertiary,no,697,no,no,cellular,5,aug,166.0,1.0,-1,0.0,unknown,no
676,676.0,58.0,management,single,tertiary,no,2,yes,no,telephone,11,may,168.0,3.0,-1,0.0,unknown,no
4414,4414.0,26.0,services,single,secondary,no,256,yes,no,cellular,4,may,101.0,2.0,-1,0.0,unknown,no
1146,1146.0,39.0,management,married,tertiary,no,246,no,no,cellular,11,aug,86.0,2.0,-1,0.0,unknown,no
2821,2821.0,46.0,technician,divorced,secondary,no,-90,no,yes,telephone,17,oct,270.0,1.0,-1,0.0,unknown,yes
1038,1038.0,41.0,management,married,tertiary,no,176,yes,yes,unknown,5,may,42.0,1.0,-1,0.0,unknown,no
3403,3403.0,43.0,,married,tertiary,no,348,no,yes,,15,jul,88.0,3.0,-1,,unknown,no
43,43.0,32.0,technician,married,,no,396,yes,,cellular,13,may,205.0,3.0,-1,0.0,unknown,
564,564.0,35.0,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389.0,2.0,-1,0.0,unknown,no
2331,2331.0,37.0,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199.0,5.0,-1,0.0,unknown,no
4091,4091.0,36.0,technician,married,secondary,no,2394,no,no,cellular,14,aug,184.0,2.0,-1,0.0,unknown,no
3589,,38.0,management,married,unknown,no,3576,,no,cellular,25,nov,,2.0,183,1.0,success,yes
3128,3128.0,57.0,blue-collar,married,primary,yes,195,no,yes,telephone,30,jul,185.0,4.0,-1,0.0,unknown,no
3259,3259.0,52.0,management,married,secondary,no,428,yes,no,unknown,30,may,153.0,1.0,-1,0.0,unknown,no
4239,4239.0,,technician,single,,,2305,no,no,cellular,4,aug,139.0,1.0,-1,0.0,unknown,no
2233,2233.0,24.0,services,married,secondary,no,4500,yes,no,cellular,11,may,733.0,2.0,-1,0.0,unknown,yes
978,978.0,34.0,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371.0,1.0,-1,0.0,unknown,no
251,251.0,32.0,management,married,tertiary,no,2349,no,no,cellular,14,aug,134.0,5.0,-1,0.0,unknown,no
3139,3139.0,34.0,technician,single,secondary,no,1076,no,no,cellular,8,aug,70.0,2.0,-1,0.0,unknown,no
1822,1822.0,31.0,management,married,tertiary,no,156,no,no,cellular,13,aug,657.0,7.0,-1,0.0,unknown,yes
4445,4445.0,46.0,blue-collar,married,primary,no,258,yes,no,unknown,27,may,217.0,1.0,-1,0.0,unknown,no
3159,3159.0,35.0,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219.0,7.0,133,1.0,failure,no
4299,4299.0,37.0,services,married,secondary,no,0,yes,yes,cellular,31,jul,187.0,2.0,-1,0.0,unknown,no
2063,2063.0,39.0,blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44.0,1.0,-1,0.0,unknown,no
3815,3815.0,31.0,management,married,tertiary,no,623,yes,no,cellular,13,may,96.0,2.0,349,5.0,failure,no
2185,2185.0,40.0,services,married,secondary,no,1438,yes,no,cellular,6,may,207.0,1.0,351,2.0,failure,no
325,325.0,33.0,technician,married,secondary,no,6699,no,no,cellular,9,nov,425.0,1.0,462,1.0,failure,no
